Ref,Slow_year1Fast_year1Rapid_year1 infra costSlow_year2Fast_year2Rapid_year2 infra costSlow_year3Fast_year3Rapid_year3 infra costSlow_year4Fast_year4Rapid_year4 infra cost,,,,,,,,,,,,,549.6km
247,0,0,0,0,0,0,1,0,0,1,0,0,,
248,0,0,0,0,1,0,0,1,0,0,1,0,,
249,0,0,0,1,0,0,1,0,0,1,0,0,,
263,1,0,1,1,0,1,1,0,1,1,0,1,,
272,0,0,0,0,0,0,1,0,0,1,0,0,,
274,1,0,0,1,0,0,1,0,0,1,0,0,,
275,1,0,0,1,0,0,1,0,0,1,0,0,,
286,0,1,0,0,1,0,0,1,0,0,1,0,,
287,1,1,0,1,1,0,1,1,0,1,1,0,,
288,0,0,0,0,1,0,0,1,0,0,1,0,,
290,0,0,0,1,0,0,1,0,0,1,0,0,,
291,0,0,0,0,1,0,0,1,0,0,1,0,,
299,0,0,0,1,0,0,1,0,0,1,0,0,,
300,1,0,0,1,0,0,1,0,0,1,0,0,,
301,1,0,0,1,0,0,1,0,0,1,0,0,,
304,2,0,0,2,0,0,2,0,0,2,0,0,,
316,0,0,0,1,0,0,1,0,0,1,0,0,,
327,0,0,0,0,0,0,0,0,0,1,0,0,,
328,0,0,0,0,0,0,0,0,0,1,1,0,,
331,0,0,0,0,0,0,1,0,0,1,0,0,,
342,0,0,0,0,0,0,0,1,0,0,1,0,,
343,0,0,0,0,1,0,0,1,0,0,1,0,,
345,0,0,0,0,0,0,0,0,0,1,0,0,,
355,1,0,0,1,2,0,1,2,0,1,2,1,,
356,0,0,0,0,1,0,0,1,0,0,1,0,,
369,1,1,1,3,1,1,3,1,1,3,1,2,,
382,0,0,0,0,1,0,0,1,0,0,1,0,,
385,0,0,0,0,0,0,0,0,0,0,0,0,,
397,0,0,0,0,0,0,1,0,0,1,0,0,,
399,0,0,0,0,0,0,0,0,0,0,0,0,,
400,0,0,0,0,0,0,0,0,0,0,0,0,,
412,0,0,0,0,0,0,0,0,0,1,0,0,,
